,Descrição,UF,count,min,max,mean,std
21319,FENITOÍNA SÓDICA,PA,1,0.19,0.19,0.19,
21309,FENILHIDRAZINA,RJ,1,464.54,464.54,464.54,
21308,FENILEFRINA CLORIDRATO,SE,1,31.15,31.15,31.15,
21304,FENILEFRINA CLORIDRATO,PR,1,29.25,29.25,29.25,
21301,FENILEFRINA CLORIDRATO,CE,1,31.25,31.25,31.25,
21300,FENILBUTAZONA,SP,1,31.85,31.85,31.85,
21299,FENILBUTAZONA,RO,1,37.38,37.38,37.38,
21298,FENILBUTAZONA,RN,1,29.76,29.76,29.76,
21296,FENILBUTAZONA,MG,1,26.69,26.69,26.69,
21280,FELTRO,MT,1,21.0,21.0,21.0,
21295,FENILBUTAZONA,AC,1,3.63,3.63,3.63,
21294,FENILALANINA,PB,1,23.331666666666667,23.331666666666667,23.331666666666667,
21293,FENILALANINA,BA,1,0.48,0.48,0.48,
21292,FENAZOPIRIDINA,RS,1,0.57,0.57,0.57,
21291,FENAZOPIRIDINA,RJ,1,0.4475,0.4475,0.4475,
21289,FELTRO,SP,1,12.99,12.99,12.99,
21287,FELTRO,SC,1,16.0,16.0,16.0,
21286,FELTRO,RS,1,16.37,16.37,16.37,
21284,FELTRO,RJ,1,374.0,374.0,374.0,
21283,FELTRO,PR,1,21.64,21.64,21.64,
21212,FARINHA QUIBE,TO,1,4.6,4.6,4.6,
21209,FARINHA QUIBE,SC,1,4.98,4.98,4.98,
21208,FARINHA QUIBE,RS,1,3.94,3.94,3.94,
21050,FARDAMENTO / ACESSÓRIO,GO,1,19.57,19.57,19.57,
21087,FARELO TRIGO,PR,1,2.27,2.27,2.27,
21081,FARELO TRIGO,CE,1,56.77,56.77,56.77,
21080,FARELO TRIGO,BA,1,59.0,59.0,59.0,
21078,FARELO,TO,1,180.2,180.2,180.2,
21076,FARELO,SE,1,220.33,220.33,220.33,
21073,FARELO,RO,1,208.7,208.7,208.7,
21064,FARELO,CE,1,176.22,176.22,176.22,
21057,FARDAMENTO / ACESSÓRIO,RR,1,34.74,34.74,34.74,
21052,FARDAMENTO / ACESSÓRIO,PB,1,34.74,34.74,34.74,
21051,FARDAMENTO / ACESSÓRIO,MG,1,19.57,19.57,19.57,
21048,FAQUEIRO,TO,1,1450.0,1450.0,1450.0,
21092,FARINHA ARROZ,MG,1,8.99,8.99,8.99,
21045,FAQUEIRO,RO,1,14.64,14.64,14.64,
21044,FAQUEIRO,RJ,1,600.0,600.0,600.0,
21042,FAQUEIRO,MG,1,64.8,64.8,64.8,
21041,FAQUEIRO,CE,1,47.53,47.53,47.53,
21040,FAQUEIRO,AM,1,8.29,8.29,8.29,
21039,FAQUEIRO,AC,1,90.72,90.72,90.72,
21038,FAMPRIDINA,RJ,1,23.17,23.17,23.17,
21037,FAIXA REFLETIVA VEÍCULO,RN,1,69.0,69.0,69.0,
21036,FAIXA PROPAGANDA,AC,1,80.0,80.0,80.0,
21032,FAIXA GRADUAÇÃO ESPORTIVA,AC,1,30.0,30.0,30.0,
21090,FARELO TRIGO,RS,1,2.49,2.49,2.49,
21093,FARINHA ARROZ,PB,1,6.8,6.8,6.8,
21202,FARINHA QUIBE,PB,1,5.8,5.8,5.8,
21154,FARINHA DE ROSCA,CE,1,4.8,4.8,4.8,
21198,FARINHA QUIBE,GO,1,3.15,3.15,3.15,
21193,FARINHA QUIBE,AL,1,9.6,9.6,9.6,
21191,FARINHA PARA RACAO ANIMAL,RN,1,24.998,24.998,24.998,
21185,FARINHA DE TRIGO,RR,1,4.65,4.65,4.65,
21176,FARINHA DE TRIGO,MT,1,5.48,5.48,5.48,
21162,FARINHA DE ROSCA,PI,1,4.4,4.4,4.4,
21160,FARINHA DE ROSCA,PB,1,14.65,14.65,14.65,
21159,FARINHA DE ROSCA,PA,1,5.67,5.67,5.67,
21158,FARINHA DE ROSCA,MT,1,6.72,6.72,6.72,
21155,FARINHA DE ROSCA,ES,1,8.02,8.02,8.02,
21153,FARINHA DE ROSCA,BA,1,5.0,5.0,5.0,
21095,FARINHA ARROZ,PR,1,16.6,16.6,16.6,
21152,FARINHA DE ROSCA,AM,1,3.96,3.96,3.96,
21151,FARINHA DE ROSCA,AL,1,4.9,4.9,4.9,
21136,FARINHA DE MILHO,PA,1,3.5,3.5,3.5,
21125,FARINHA DE MANDIOCA,TO,1,4.94,4.94,4.94,
21121,FARINHA DE MANDIOCA,RR,1,5.33,5.33,5.33,
21111,FARINHA DE MANDIOCA,GO,1,3.3,3.3,3.3,
21104,FARINHA CEREAIS,RO,1,7.0,7.0,7.0,
21099,FARINHA ARROZ,TO,1,2.69,2.69,2.69,
21097,FARINHA ARROZ,RN,1,10.0,10.0,10.0,
21096,FARINHA ARROZ,RJ,1,9.5,9.5,9.5,
21330,FENITOÍNA SÓDICA,TO,1,0.2,0.2,0.2,
21336,FENO,SP,1,2.09,2.09,2.09,
21575,FIBRA VEGETAL / PIACAVA,PE,1,3.14,3.14,3.14,
21349,FENOBARBITAL SÓDICO,PI,1,0.15,0.15,0.15,
21519,FERROCIANETO DE POTÁSSIO,PB,1,0.1988,0.1988,0.1988,
21518,FERROCIANETO DE POTÁSSIO,MG,1,72.99,72.99,72.99,
21516,FERROCIANETO DE POTÁSSIO,AC,1,0.19,0.19,0.19,
21515,FERRO PASSAR ROUPA,SP,1,98.0,98.0,98.0,
21514,FERRO PASSAR ROUPA,SC,1,98.0,98.0,98.0,
21513,FERRO PASSAR ROUPA,RJ,1,86.25,86.25,86.25,
21512,FERRO PASSAR ROUPA,PI,1,371.33,371.33,371.33,
21510,FERRO PASSAR ROUPA,MS,1,136.93,136.93,136.93,
21509,FERRO PASSAR ROUPA,MG,1,150.49,150.49,150.49,
21508,FERRO PASSAR ROUPA,AM,1,153.95999999999998,153.95999999999998,153.95999999999998,
21507,FERRO PASSAR ROUPA,AL,1,136.93,136.93,136.93,
21506,FERRO PASSAR ROUPA,AC,1,126.0,126.0,126.0,
21505,FERRO NAO ELETRICO DE SOLDA,RJ,1,44.07,44.07,44.07,
21497,FERRO DE SOLDAR,MT,1,49.48,49.48,49.48,
21496,FERRO DE SOLDAR,MS,1,133.705,133.705,133.705,
21494,FERRO DE SOLDAR,ES,1,68.39,68.39,68.39,
21493,FERRO DE SOLDAR,AM,1,98.73,98.73,98.73,
21492,FERRO DE SOLDAR,AL,1,133.705,133.705,133.705,
21490,FERRO DE PASSAR,PI,1,134.79999999999998,134.79999999999998,134.79999999999998,
21489,FERRO DE PASSAR,MS,1,290.49,290.49,290.49,
21488,FERRO DE PASSAR,MG,1,91.0,91.0,91.0,
21487,FERRO DE PASSAR,AL,1,290.49,290.49,290.49,
21485,FERRO CONSTRUÇÃO CIVIL,RS,1,11.420000000000002,11.420000000000002,11.420000000000002,
21521,FERROCIANETO DE POTÁSSIO,RN,1,70.0,70.0,70.0,
21522,FERROCIANETO DE POTÁSSIO,SE,1,114.44,114.44,114.44,
21524,FERROLHO,MA,1,4.35,4.35,4.35,
21559,FEXOFENADINA,AC,1,1.0,1.0,1.0,
21574,FIBRA SINTÉTICA,MS,1,2.03,2.03,2.03,
21573,FIBRA SINTÉTICA,MG,1,382.39,382.39,382.39,
21572,FIBRA SINTÉTICA,AL,1,2.03,2.03,2.03,
21570,FIBRA OPTICA DE EQUIPAMENTO DE COMUNICACAO,PE,1,7818.0,7818.0,7818.0,
21569,FIBRA LABORATÓRIO,RJ,1,3299.0,3299.0,3299.0,
21567,FEXOFENADINA,RO,1,0.99,0.99,0.99,
21564,FEXOFENADINA,PR,1,1.43,1.43,1.43,
21563,FEXOFENADINA,PE,1,4.4,4.4,4.4,
21561,FEXOFENADINA,ES,1,4.62,4.62,4.62,
21560,FEXOFENADINA,AL,1,1.0,1.0,1.0,
21557,FERTILIZANTE UREIA,SC,1,344.0,344.0,344.0,
21525,FERROLHO,PA,1,3.15,3.15,3.15,
21554,FERTILIZANTE UREIA,PB,1,243.33,243.33,243.33,
21552,FERTILIZANTE UREIA,BA,1,448.0,448.0,448.0,
21549,FERTILIZANTE SINTETICO,RO,1,300.0,300.0,300.0,
21545,FERTILIZANTE SINTETICO,BA,1,4.8,4.8,4.8,
21544,FERTILIZANTE SINTETICO,AC,1,207.94392523364485,207.94392523364485,207.94392523364485,
21539,FERTILIZANTE NATURAL,PR,1,11.0,11.0,11.0,
21538,FERTILIZANTE NATURAL,PE,1,150.0,150.0,150.0,
21536,FERTILIZANTE NATURAL,PA,1,49.5,49.5,49.5,
21534,FERTILIZANTE NATURAL,GO,1,74.62,74.62,74.62,
21528,FERROLHO,SE,1,9.2,9.2,9.2,
21483,FERRO CONSTRUÇÃO CIVIL,RJ,1,11.3,11.3,11.3,
21472,FERRO CHATO,GO,1,99.0,99.0,99.0,
21469,FERRAMENTA TERMINAÇÃO CABEAMENTO,SP,1,39.0,39.0,39.0,
21378,FENOLFTALEÍNA,SE,1,0.77,0.77,0.77,
21436,FERRAGEM - PORTA / JANELA / TRANCA,AL,1,52.0,52.0,52.0,
21406,FENTIONA,MG,1,156.26000000000002,156.26000000000002,156.26000000000002,
21399,FENTANILA,PR,1,12.44,12.44,12.44,
21398,FENTANILA,PI,1,6.0,6.0,6.0,
21395,FENTANILA,MT,1,23.74,23.74,23.74,
21387,FENPROPATRINA,ES,1,177.97,177.97,177.97,
21385,FENOXIETANOL,RJ,1,587.0,587.0,587.0,
21383,FENOTEROL BROMIDRATO,RO,1,7.04,7.04,7.04,
21380,FENOTEROL BROMIDRATO,MG,1,37.43,37.43,37.43,
21379,FENOTEROL BROMIDRATO,BA,1,7.13,7.13,7.13,
21375,FENOLFTALEÍNA,RN,1,53.82,53.82,53.82,
21438,FERRAGEM DE ACO ZINCADO PARA DISTRIBUICAO,CE,1,66500.0,66500.0,66500.0,
21373,FENOLFTALEÍNA,PR,1,0.7,0.7,0.7,
21371,FENOLFTALEÍNA,PB,1,0.42,0.42,0.42,
21368,FENOLFTALEÍNA,AC,1,0.45,0.45,0.45,
21367,FENOL,RS,1,52.0,52.0,52.0,
21366,FENOL,RN,1,52.0,52.0,52.0,
21364,FENOL,PA,1,0.11,0.11,0.11,
21362,FENOL,CE,1,64.0,64.0,64.0,
21361,FENOL,BA,1,66.99,66.99,66.99,
21360,FENOL,AM,1,81.0,81.0,81.0,
21359,FENOL,AC,1,0.11,0.11,0.11,
21437,FERRAGEM - PORTA / JANELA / TRANCA,MS,1,52.0,52.0,52.0,
21439,FERRAGEM DE POSTE,MG,1,350.0,350.0,350.0,
21468,FERRAMENTA ELETRICA / PNEUMÁTICA,PR,1,820.0,820.0,820.0,
21455,FERRAMENTA,SE,1,3.76,3.76,3.76,
21467,FERRAMENTA ELETRICA / PNEUMÁTICA,MS,1,1379.2,1379.2,1379.2,
21466,FERRAMENTA DE INSERÇÃO,RS,1,56.96,56.96,56.96,
21465,FERRAMENTA DE INSERÇÃO,RN,1,56.96,56.96,56.96,
21464,FERRAMENTA DE INSERÇÃO,RJ,1,30.0,30.0,30.0,
21463,FERRAMENTA DE INSERÇÃO,PI,1,17.55,17.55,17.55,
21461,FERRAMENTA DE INSERÇÃO,PA,1,32.0,32.0,32.0,
21459,FERRAMENTA DE INSERÇÃO,CE,1,1333.39,1333.39,1333.39,
21458,FERRAMENTA DE INSERÇÃO,AM,1,113.99,113.99,113.99,
21457,FERRAMENTA DE INSERÇÃO,AC,1,49.06,49.06,49.06,
21456,FERRAMENTA,SP,1,472.64,472.64,472.64,
21454,FERRAMENTA,SC,1,30.72,30.72,30.72,
21440,FERRAGEM DE POSTE,MS,1,12.28,12.28,12.28,
21453,FERRAMENTA,RS,1,108.45,108.45,108.45,
21451,FERRAMENTA,MS,1,25.0,25.0,25.0,
21450,FERRAMENTA,AL,1,25.0,25.0,25.0,
21447,FERRAGEM REDE ELÉTRICA,SE,1,19.2,19.2,19.2,
21446,FERRAGEM REDE ELÉTRICA,RJ,1,27.264151,27.264151,27.264151,
21445,FERRAGEM REDE ELÉTRICA,PE,1,480000.0,480000.0,480000.0,
21444,FERRAGEM REDE ELÉTRICA,MS,1,0.39,0.39,0.39,
21443,FERRAGEM HASTEAMENTO BANDEIRA,RJ,1,15.0,15.0,15.0,
21442,FERRAGEM HASTEAMENTO BANDEIRA,AC,1,15.79,15.79,15.79,
21441,FERRAGEM DE POSTE,PR,1,12.28,12.28,12.28,
19945,ESPUMADEIRA,RR,1,8.4,8.4,8.4,
19942,ESPUMADEIRA,RJ,1,5.04,5.04,5.04,
26868,L-GLUTAMATO DE SÓDIO,PA,1,0.09,0.09,0.09,
18388,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA",SE,1,90.0,90.0,90.0,
18425,EMULSIFICANTE ALCALINO,RS,1,94.0,94.0,94.0,
18424,EMULSIFICANTE ALCALINO,RN,1,94.0,94.0,94.0,
18423,EMULSIFICANTE ALCALINO,PI,1,7.87,7.87,7.87,
18422,EMULSIFICANTE ALCALINO,MT,1,83.12,83.12,83.12,
18421,EMULSIFICANTE ALCALINO,MG,1,18.57,18.57,18.57,
18420,EMULSIFICANTE ALCALINO,ES,1,13.93,13.93,13.93,
18419,EMULSIFICANTE ALCALINO,AC,1,83.12,83.12,83.12,
18418,EMULSIFICANTE,MS,1,74.9,74.9,74.9,
18416,EMPILHADEIRA - GARFO,MG,1,119530.0,119530.0,119530.0,
18415,EMPILHADEIRA,SP,1,6150.0,6150.0,6150.0,
18412,EMPILHADEIRA,MG,1,7395.0,7395.0,7395.0,
18410,EMPAGLIFLOZINA,BA,1,6.54,6.54,6.54,
18408,EMISSOR DE SENHA - SISTEMA AUTO-ATENDIMENTO,RR,1,2200.0,2200.0,2200.0,
18407,EMISSOR DE SENHA - SISTEMA AUTO-ATENDIMENTO,PB,1,2200.0,2200.0,2200.0,
18406,EMISSOR DE SENHA - SISTEMA AUTO-ATENDIMENTO,AM,1,7540.63,7540.63,7540.63,
18404,EMISSAO DE OUTROS TIPOS DE CERTIFICADOS COM TOKEN,AC,1,490508.98,490508.98,490508.98,
18403,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURIDICA",RR,1,60.0,60.0,60.0,
18402,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURIDICA",PE,1,2398916.22,2398916.22,2398916.22,
18401,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURIDICA",PB,1,60.0,60.0,60.0,
18400,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURIDICA",MT,1,153.0,153.0,153.0,
18399,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURIDICA",AC,1,153.0,153.0,153.0,
18396,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA   FISICA",RR,1,30.0,30.0,30.0,
18394,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA   FISICA",RJ,1,18.0,18.0,18.0,
18426,EMULSÃO ADESIVA,RJ,1,51.99,51.99,51.99,
18429,EMULSÃO ASFÁLTICA,RS,1,113.1,113.1,113.1,
18431,EMULSÃO DE LIPÍDIOS,AC,1,0.69,0.69,0.69,
18468,ENDONUCLEASE,BA,1,344.0,344.0,344.0,
18516,ENDOSCÓPIO,RN,1,14600.0,14600.0,14600.0,
18514,ENDOSCÓPIO,PR,1,12000.0,12000.0,12000.0,
18508,ENDOPRÓTESE VASCULAR PERIFÉRICA,PB,1,2086.75,2086.75,2086.75,
18501,ENDOPRÓTESE VASCULAR,PI,1,4500.0,4500.0,4500.0,
18497,ENDOPRÓTESE VASCULAR,AC,1,15200.0,15200.0,15200.0,
18495,ENDOPRÓTESE TORÁCICA,PR,1,2300.0,2300.0,2300.0,
18494,ENDOPRÓTESE TORÁCICA,CE,1,11000.0,11000.0,11000.0,
18482,ENDOPRÓTESE LUMINAL,AM,1,350.0,350.0,350.0,
18480,ENDOPRÓTESE LUMINAL,AC,1,179.27,179.27,179.27,
18473,ENDOPRÓTESE CORONÁRIA,BA,1,664.0,664.0,664.0,
18467,ENCERADEIRA,SP,1,1725.0,1725.0,1725.0,
18432,EMULSÃO DE LIPÍDIOS,PE,1,58.08,58.08,58.08,
18465,ENCERADEIRA,MS,1,2323.47,2323.47,2323.47,
18464,ENCERADEIRA,CE,1,1750.0,1750.0,1750.0,
18463,ENCERADEIRA,AM,1,2254.4,2254.4,2254.4,
18462,ENCERADEIRA,AL,1,2323.47,2323.47,2323.47,
18460,ENCADERNAÇÃO / DESENCADERNAÇÃO - LIVRO / REVISTA (FOLHAS SOLTAS),RS,1,80.0,80.0,80.0,
18458,ENCADERNAÇÃO / DESENCADERNAÇÃO - LIVRO / REVISTA (FOLHAS SOLTAS),RJ,1,49.65,49.65,49.65,
18457,ENCADERNAÇÃO / DESENCADERNAÇÃO - LIVRO / REVISTA (FOLHAS SOLTAS),PE,1,1.0699999999999998,1.0699999999999998,1.0699999999999998,
18451,ENALAPRIL MALEATO,SE,1,0.05,0.05,0.05,
18440,ENALAPRIL MALEATO,MS,1,0.04,0.04,0.04,
18435,ENALAPRIL MALEATO,AL,1,0.04,0.04,0.04,
18389,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PARA  EQUIPAMENTO SERVIDOR",RJ,1,227.05,227.05,227.05,
18387,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA",RS,1,130.0,130.0,130.0,
18204,ELEVADOR HIDRÁULICO VEÍCULO,SP,1,17030.0,17030.0,17030.0,
18386,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA",RR,1,95.0,95.0,95.0,
18271,EMBALAGEM ISOPOR,ES,1,0.78,0.78,0.78,
18269,EMBALAGEM / ETIQUETAGEM / POSTAGEM - ENCOMENDA,RS,1,2000.0,2000.0,2000.0,
18268,EMBALAGEM / ETIQUETAGEM / POSTAGEM - ENCOMENDA,PE,1,400.0,400.0,400.0,
18266,EMBALAGEM,RR,1,33.9,33.9,33.9,
18262,EMBALAGEM,PB,1,33.9,33.9,33.9,
18260,EMBALAGEM,BA,1,83.6,83.6,83.6,
18258,EMASCULADOR - USO ANIMAL,BA,1,2680.72,2680.72,2680.72,
18256,ELÁSTICO VESTUÁRIO,RN,1,200.0,200.0,200.0,
18255,ELÁSTICO VESTUÁRIO,PR,1,2.3,2.3,2.3,
18254,ELÁSTICO VESTUÁRIO,PE,1,200.0,200.0,200.0,
18253,ELÁSTICO VESTUÁRIO,PB,1,200.0,200.0,200.0,
18252,ELÁSTICO VESTUÁRIO,MG,1,2.07,2.07,2.07,
18251,ELÁSTICO PROCESSO,SP,1,1.84,1.84,1.84,
18250,ELÁSTICO PROCESSO,SC,1,2.4,2.4,2.4,
18246,ELÁSTICO PROCESSO,MG,1,6.6,6.6,6.6,
18241,ELÁSTICO ORTODÔNTICO,RR,1,24.75,24.75,24.75,
18229,ELÁSTICO ORTODÔNTICO,AM,1,10.49,10.49,10.49,
18225,ELTROMBOPAG OLAMINA,PR,1,239.54,239.54,239.54,
18222,ELOTUZUMABE,RJ,1,10305.57,10305.57,10305.57,
18221,ELOTUZUMABE,ES,1,10305.57,10305.57,10305.57,
18217,ELO FUSÍVEL,PE,1,19.0,19.0,19.0,
18208,ELEVADOR PASSAGEIRO,SC,1,69995.0,69995.0,69995.0,
18207,ELEVADOR PASSAGEIRO,PR,1,94250.0,94250.0,94250.0,
18272,EMBALAGEM ISOPOR,MS,1,67.9,67.9,67.9,
18273,EMBALAGEM ISOPOR,PB,1,130.0,130.0,130.0,
18276,EMBALAGEM ISOPOR,RN,1,153.95,153.95,153.95,
18338,EMBALAGEM PRODUTO FARMACÊUTICO,RN,1,995.0,995.0,995.0,
18385,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA",PE,1,95.0,95.0,95.0,
18384,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA",PB,1,95.0,95.0,95.0,
18383,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA",AC,1,105.6,105.6,105.6,
18382,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA FISICA",TO,1,80.0,80.0,80.0,
18380,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA FISICA",RR,1,78.0,78.0,78.0,
18377,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA FISICA",PR,1,80.0,80.0,80.0,
18374,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA FISICA",MT,1,78.0,78.0,78.0,
18371,EMISSAO DE CERTIFICADO DIGITAL A1 PARA PESSOA FISICA,PE,1,158.75,158.75,158.75,
18368,EMISSAO DE CERTIFICADO DIGITAL A1 MOBILE PARA PESSOA FISICA,AC,1,39.98,39.98,39.98,
18365,EMENDA,RJ,1,0.18,0.18,0.18,
18336,EMBALAGEM PRODUTO FARMACÊUTICO,PB,1,850.0,850.0,850.0,
18278,EMBALAGEM ISOPOR,RR,1,130.0,130.0,130.0,
18333,EMBALAGEM PRODUTO - FARMACEUTICO / VETERINARIO / COSMETICO /PERFUMARIA / ALIMENTAR,ES,1,10.23,10.23,10.23,
18332,EMBALAGEM PLÁSTICA,TO,1,23.9,23.9,23.9,
18329,EMBALAGEM PLÁSTICA,SC,1,19.99,19.99,19.99,
18327,EMBALAGEM PLÁSTICA,RR,1,28.0,28.0,28.0,
18315,EMBALAGEM PLÁSTICA,AL,1,64.0,64.0,64.0,
18311,EMBALAGEM P/ ESTERILIZAÇÃO,TO,1,96.0,96.0,96.0,
18288,EMBALAGEM ORTODONTIA,RR,1,11.89,11.89,11.89,
18286,EMBALAGEM ORTODONTIA,RN,1,13.79,13.79,13.79,
18284,EMBALAGEM ORTODONTIA,PE,1,13.79,13.79,13.79,
18283,EMBALAGEM ORTODONTIA,PB,1,11.89,11.89,11.89,
18517,ENDOSCÓPIO,RO,1,37000.0,37000.0,37000.0,
18518,ENDOSCÓPIO,RS,1,14600.0,14600.0,14600.0,
18519,ENEGRECEDOR,RJ,1,35.49,35.49,35.49,
18521,ENERGIA ELETRICA - FORNECIMENTO MERCADO LIVRE,RJ,1,3962484.02,3962484.02,3962484.02,
18752,EQUIPAMENTO / ACESSÓRIO - PERFURAÇÃO SOLO,MG,1,40.0,40.0,40.0,
18746,EQUIPAMENTO / ACESSÓRIO - APICULTURA,AC,1,398.0,398.0,398.0,
18745,EQUIPAMENTO / ACESSORIO - DETECCAO RADIACAO NUCLE-AR,MG,1,3470.0,3470.0,3470.0,
18744,EQUIPAMENTO / ACESSORIO - ALPINISMO,RN,1,279.77,279.77,279.77,
18743,EQUIPAMENTO / ACESSORIO - ALPINISMO,RJ,1,107.0,107.0,107.0,
18742,EQUIPAMENTO / ACESSORIO - ALPINISMO,AM,1,205.58,205.58,205.58,
18741,EQUIPAMENTO - USO OFTALMOLOGICO,RN,1,113800.0,113800.0,113800.0,
18739,EQUIPAMENTO - USO OFTALMOLOGICO,MG,1,714000.0,714000.0,714000.0,
18737,EQUIPAMENTO - USO OFTALMOLOGICO,AC,1,1249600.0,1249600.0,1249600.0,
18736,EQUALIZADOR SOM,MT,1,4700.0,4700.0,4700.0,
18735,EQUALIZADOR SOM,AC,1,4700.0,4700.0,4700.0,
18734,EPIRRUBICINA CLORIDRATO,SE,1,228.0,228.0,228.0,
18729,EPIRRUBICINA CLORIDRATO,MG,1,43.0,43.0,43.0,
18728,EPIRRUBICINA CLORIDRATO,AM,1,221.56,221.56,221.56,
18726,EPINEFRINA,SE,1,1.68,1.68,1.68,
18724,EPINEFRINA,RR,1,1.74,1.74,1.74,
18718,EPINEFRINA,PE,1,1.69,1.69,1.69,
18715,EPINEFRINA,MT,1,2.57,2.57,2.57,
18706,ENZIMAS PANCREÁTICAS,RJ,1,2.23,2.23,2.23,
18693,ENZIMA,CE,1,390.0,390.0,390.0,
18688,ENZALUTAMIDA,MT,1,101.49,101.49,101.49,
18687,ENZALUTAMIDA,ES,1,98.43,98.43,98.43,
18685,ENXOFRE,RO,1,91.87,91.87,91.87,
18753,EQUIPAMENTO / ACESSÓRIO - PERFURAÇÃO SOLO,PE,1,2000.0,2000.0,2000.0,
18766,EQUIPAMENTO / ACESSÓRIO ROBÓTICO,MG,1,150.0,150.0,150.0,
18767,EQUIPAMENTO / ACESSÓRIO ROBÓTICO,RO,1,72.8,72.8,72.8,
18813,EQUIPAMENTO COMPACTAÇÃO ASFALTO,SE,1,450000.0,450000.0,450000.0,
18827,EQUIPAMENTO DE FONTE DE SOLDA,PE,1,439.45,439.45,439.45,
18826,EQUIPAMENTO DE FONTE DE SOLDA,MG,1,33.02,33.02,33.02,
18825,EQUIPAMENTO DE FONTE DE SOLDA,AC,1,1330.0,1330.0,1330.0,
18823,EQUIPAMENTO DE ENSAIO POR ULTRA - SOM,MG,1,844.99,844.99,844.99,
18822,EQUIPAMENTO DE ENSAIO POR ULTRA - SOM,CE,1,85000.0,85000.0,85000.0,
18821,EQUIPAMENTO DE COMUNICACAO OPTICO,MG,1,45.4,45.4,45.4,
18820,EQUIPAMENTO DE BRANQUEAR POLPA E PAPEL,RS,1,15428.0,15428.0,15428.0,
18818,EQUIPAMENTO DE BASQUETEBOL,SC,1,35.04,35.04,35.04,
18816,EQUIPAMENTO DE ALARME SONORO CONTRA INCENDIO,RS,1,49.17,49.17,49.17,
18814,EQUIPAMENTO COMUNICAÇÃO - SATÉLITE,PA,1,1670.0,1670.0,1670.0,
18812,EQUIPAMENTO COLETOR DE POEIRA,PI,1,509.73,509.73,509.73,
18773,EQUIPAMENTO / ACESSÓRIOS DESPORTO,BA,1,221.8,221.8,221.8,
18810,EQUIPAMENTO CME,AC,1,110696.41,110696.41,110696.41,
18809,EQUIPAMENTO CLORADOR PARA TRATAMENTO DE AGUA,SE,1,100.0,100.0,100.0,
18808,EQUIPAMENTO CLORADOR PARA TRATAMENTO DE AGUA,RS,1,28.0,28.0,28.0,
18805,EQUIPAMENTO CLORADOR PARA TRATAMENTO DE AGUA,AM,1,26.45,26.45,26.45,
18800,EQUIPAMENTO / COMPONENTE - REFRIGERAÇÃO,AM,1,7500.0,7500.0,7500.0,
18799,EQUIPAMENTO / COMPONENTE - PROCESSADOR DE IMAGEM,SP,1,5.49,5.49,5.49,
18794,EQUIPAMENTO / COMPONENTE - PROCESSADOR DE IMAGEM,PE,1,962.0,962.0,962.0,
18790,EQUIPAMENTO / ACESSÓRIOS FOTOGRÁFICOS,AC,1,5107.0,5107.0,5107.0,
18784,EQUIPAMENTO / ACESSÓRIOS DESPORTO,RO,1,20.790000000000003,20.790000000000003,20.790000000000003,
18774,EQUIPAMENTO / ACESSÓRIOS DESPORTO,CE,1,86.12,86.12,86.12,
18684,ENXOFRE,ES,1,40.12,40.12,40.12,
18683,ENXERTO ÓSSEO,RS,1,204.0,204.0,204.0,
18676,ENXERTO ÓSSEO,AC,1,2990.0,2990.0,2990.0,
18554,ENGRAXADEIRA PORTÁTIL,AL,1,189.995,189.995,189.995,
18594,ENSAIO GEOTECNICO,BA,1,61000.0,61000.0,61000.0,
18588,ENROFLOXACINO,RN,1,10.8,10.8,10.8,
18585,ENROFLOXACINO,PA,1,12.5,12.5,12.5,
18571,ENOXAPARINA,MT,1,34.4,34.4,34.4,
18562,ENGRENAGEM REDUÇÃO,BA,1,415000.0,415000.0,415000.0,
18560,ENGRAXADEIRA PORTÁTIL,RN,1,658.0,658.0,658.0,
18558,ENGRAXADEIRA PORTÁTIL,MS,1,189.995,189.995,189.995,
18557,ENGRAXADEIRA PORTÁTIL,MG,1,135.0,135.0,135.0,
18556,ENGRAXADEIRA PORTÁTIL,CE,1,317.0,317.0,317.0,
