,Código UG_x,Código Modalidade Compra_x,Código Órgão_x,Descrição,Quantidade Item,Código Vencedor,Código Órgão Superior,Município,data,Total,valor_individual,UF
226276,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,4000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.97,RS
226277,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,19200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.97,RN
226278,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,19200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.97,RS
226279,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,19200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,1.87,RN
226280,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,19200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,1.87,RS
226281,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,34200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226282,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,34200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226283,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,4000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RN
226284,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,4000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RS
226285,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,9000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226286,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,9000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226287,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,5500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226288,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,5500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226289,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226290,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226291,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,28800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,1.87,RN
226292,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,28800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,1.87,RS
226293,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,23100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226294,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,23100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226295,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,23100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226296,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,23100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226297,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2250,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.77,RN
226298,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2250,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.77,RS
226299,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,3500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226300,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,3500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226301,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,4800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.77,RN
226302,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,4800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.77,RS
226303,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.17,RN
226304,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.17,RS
226305,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,18000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,4.97,RN
226306,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,18000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,4.97,RS
226311,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,19200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,1.87,RN
226312,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,19200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,1.87,RS
226315,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,7200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RN
226316,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,7200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.07,RS
226319,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,8100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RN
226320,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,8100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RS
226321,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,22500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RN
226322,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,22500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RS
226323,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,21250,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RN
226324,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,21250,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,2.27,RS
226327,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,13.42,RN
226328,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,13.42,RS
226329,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RN
226330,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RS
226331,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1600,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RN
226332,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1600,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RS
226333,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RN
226334,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RS
226339,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.56,RN
226340,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.56,RS
226341,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RN
226342,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.97,RS
226343,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.05,RN
226344,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.05,RS
226345,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.81,RN
226346,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.81,RS
226347,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.94,RN
226348,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,9.94,RS
226349,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,19.95,RN
226350,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,19.95,RS
226369,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.97,RN
226370,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.97,RS
226371,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.83,RN
226372,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.83,RS
226395,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.62,RN
226396,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.62,RS
226397,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,11000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.19,RN
226398,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,11000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.19,RS
226399,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,900,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.62,RN
226400,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,900,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.62,RS
226401,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,13000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.14,RN
226402,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,13000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,3.14,RS
226403,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RN
226404,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1000,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RS
226405,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RN
226406,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,800,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RS
226407,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RN
226408,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1100,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RS
226409,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,900,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RN
226410,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,900,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RS
226411,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RN
226412,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RS
226413,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,900,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,6.27,RN
226414,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,900,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,6.27,RS
226415,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.63,RN
226416,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.63,RS
226419,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.18,RN
226420,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2200,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,8.18,RS
226425,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RN
226426,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,5.4,RS
226431,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,6.77,RN
226432,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1700,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,6.77,RS
226435,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,5500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,7.87,RN
226436,160416,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,5500,21921393000308,52000,SANTA MARIA,2022-11-04,9578.0,7.87,RS
226725,200356,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,2,31982492000191,30000,RIO DE JANEIRO,2022-06-04,648000.0,324000.0,RJ
226726,200356,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,2,31982492000191,30000,RIO DE JANEIRO,2022-06-04,648000.0,316000.0,RJ
226727,200356,6,30108,Informação protegida por sigilo nos termos da legislação vigente,2,33618396000194,30000,RIO DE JANEIRO,2022-04-04,8496.12,4248.06,RJ
226728,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1450,92067073000119,30000,PORTO ALEGRE,2022-04-29,16990.0,9.7,RS
226729,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,400,39334587000100,30000,PORTO ALEGRE,2022-04-29,16990.0,25.9,RS
226730,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,470,28697784000178,30000,PORTO ALEGRE,2022-04-29,16990.0,28.0,RS
226731,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1450,92067073000119,30000,PORTO ALEGRE,2022-04-29,16990.0,3.47,RS
226732,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,350,40030578000105,30000,PORTO ALEGRE,2022-04-29,16990.0,3.9,RS
226733,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,170,92067073000119,30000,PORTO ALEGRE,2022-04-29,16990.0,5.52,RS
226734,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,120,26854929000171,30000,PORTO ALEGRE,2022-04-29,16990.0,125.0,RS
226735,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,470,28697784000178,30000,PORTO ALEGRE,2022-04-29,16990.0,9.0,RS
226736,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1150,21189579000152,30000,PORTO ALEGRE,2022-04-29,16990.0,0.21,RS
226737,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,550,40030578000105,30000,PORTO ALEGRE,2022-04-29,16990.0,24.0,RS
226738,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,600,16643051000171,30000,PORTO ALEGRE,2022-04-29,16990.0,17.5,RS
226739,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,3500,147109000156,30000,PORTO ALEGRE,2022-04-29,16990.0,15.89,RS
226740,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1600,35542798000188,30000,PORTO ALEGRE,2022-04-29,16990.0,0.95,RS
226741,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,350,19804618000132,30000,PORTO ALEGRE,2022-04-29,16990.0,11.88,RS
226742,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,2225,40813690000112,30000,PORTO ALEGRE,2022-04-29,16990.0,6.0,RS
226743,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,550,16643051000171,30000,PORTO ALEGRE,2022-04-29,16990.0,17.5,RS
226744,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1200,21189579000152,30000,PORTO ALEGRE,2022-04-29,16990.0,2.32,RS
226745,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,210,81431777000102,30000,PORTO ALEGRE,2022-04-29,16990.0,55.3,RS
226746,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,875,40813690000112,30000,PORTO ALEGRE,2022-04-29,16990.0,6.0,RS
226747,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,900,81431777000102,30000,PORTO ALEGRE,2022-04-29,16990.0,5.47,RS
226748,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1800,92067073000119,30000,PORTO ALEGRE,2022-04-29,16990.0,0.99,RS
226749,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1000,44982266000152,30000,PORTO ALEGRE,2022-04-29,16990.0,16.99,RS
226750,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,425,31167879000194,30000,PORTO ALEGRE,2022-04-29,16990.0,19.98,RS
226751,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,400,15786607000116,30000,PORTO ALEGRE,2022-04-29,16990.0,27.8,RS
226752,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1200,92067073000119,30000,PORTO ALEGRE,2022-04-29,16990.0,0.97,RS
226753,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,750,31167879000194,30000,PORTO ALEGRE,2022-04-29,16990.0,2.9,RS
226754,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,10150,81431777000102,30000,PORTO ALEGRE,2022-04-29,16990.0,2.9,RS
226755,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,4600,41580629000135,30000,PORTO ALEGRE,2022-04-29,16990.0,6.5,RS
226756,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,4500,31167879000194,30000,PORTO ALEGRE,2022-04-29,16990.0,0.49,RS
226757,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1100,24109432000101,30000,PORTO ALEGRE,2022-04-29,16990.0,13.0,RS
226758,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,610,41580629000135,30000,PORTO ALEGRE,2022-04-29,16990.0,36.4,RS
226759,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,62,17791755000154,30000,PORTO ALEGRE,2022-04-29,16990.0,133.56,RS
226760,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,1700,21189579000152,30000,PORTO ALEGRE,2022-04-29,16990.0,3.3,RS
226761,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,400,92067073000119,30000,PORTO ALEGRE,2022-04-29,16990.0,31.35,RS
226762,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,130,19804618000132,30000,PORTO ALEGRE,2022-04-29,16990.0,122.5,RS
226763,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,130,32236322000120,30000,PORTO ALEGRE,2022-04-29,16990.0,159.5,RS
226764,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,5800,31167879000194,30000,PORTO ALEGRE,2022-04-29,16990.0,0.49,RS
226765,200372,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,650,16643051000171,30000,PORTO ALEGRE,2022-04-29,16990.0,17.5,RS
227082,762600,-99,52131,FRUTA,718,3985518000110,52000,RIO DE JANEIRO,2022-06-04,20980.0,56.77,RJ
227083,762600,-99,52131,FRUTA,853,34057175000157,52000,RIO DE JANEIRO,2022-06-04,20980.0,28.99,RJ
227084,762600,-99,52131,FRUTA,3133,34057175000157,52000,RIO DE JANEIRO,2022-06-04,20980.0,18.89,RJ
227293,782802,-99,52131,CONEXÃO HIDRÁULICA,377,43731740000100,52000,SALVADOR,2022-04-20,1910.0,0.5,BA
227294,782802,-99,52131,CONEXÃO HIDRÁULICA,440,43731740000100,52000,SALVADOR,2022-04-20,1910.0,0.5,BA
227295,782802,-99,52131,CONEXÃO HIDRÁULICA,354,29768449000186,52000,SALVADOR,2022-04-20,1910.0,0.9,BA
227298,782802,-99,52131,CONEXÃO HIDRÁULICA,282,43731740000100,52000,SALVADOR,2022-04-20,1910.0,0.48,BA
227300,782802,-99,52131,CONEXÃO HIDRÁULICA,344,29768449000186,52000,SALVADOR,2022-04-20,1910.0,0.9,BA
227301,782802,-99,52131,CONEXÃO HIDRÁULICA,307,43731740000100,52000,SALVADOR,2022-04-20,1910.0,0.62,BA
227303,782802,-99,52131,CONEXÃO HIDRÁULICA,223,43731740000100,52000,SALVADOR,2022-04-20,1910.0,0.76,BA
227306,782802,-99,52131,CONEXÃO HIDRÁULICA,197,43731740000100,52000,SALVADOR,2022-04-20,1910.0,1.01,BA
227307,782802,-99,52131,CONEXÃO HIDRÁULICA,158,29768449000186,52000,SALVADOR,2022-04-20,1910.0,1.25,BA
227308,782802,-99,52131,CONEXÃO HIDRÁULICA,220,43731740000100,52000,SALVADOR,2022-04-20,1910.0,0.7,BA
227309,782802,-99,52131,CONEXÃO HIDRÁULICA,219,29768449000186,52000,SALVADOR,2022-04-20,1910.0,1.0,BA
227676,160270,-99,52121,FIO DE SUTURA,233,19061289000187,52000,RIO DE JANEIRO,2022-04-26,2289.3,39.2,RJ
227789,110120,5,20101,Informação protegida por sigilo nos termos da legislação vigente,275,28288621000131,20000,BRASILIA,2022-06-04,99995.0,61.8,AC
227790,110120,5,20101,Informação protegida por sigilo nos termos da legislação vigente,275,5143017165,20000,BRASILIA,2022-06-04,99995.0,152.72727272727272,AC
227791,110120,5,20101,Informação protegida por sigilo nos termos da legislação vigente,275,5143017165,20000,BRASILIA,2022-06-04,99995.0,149.0909090909091,AC
228340,155902,-99,26443,FIO DE SUTURA,960,3812429000171,26000,CURITIBA,2022-04-28,357.6,11.0,PR
228341,155902,-99,26443,FIO DE SUTURA,1920,3812429000171,26000,CURITIBA,2022-04-28,357.6,4.4,PR
228342,155902,-99,26443,FIO DE SUTURA,1680,3812429000171,26000,CURITIBA,2022-04-28,357.6,5.0,PR
228343,155902,-99,26443,FIO DE SUTURA,120,3812429000171,26000,CURITIBA,2022-04-28,357.6,4.3,PR
228344,155902,-99,26443,FIO DE SUTURA,120,3812429000171,26000,CURITIBA,2022-04-28,357.6,5.5,PR
228345,155902,-99,26443,FIO DE SUTURA,120,3812429000171,26000,CURITIBA,2022-04-28,357.6,25.0,PR
228346,155902,-99,26443,FIO DE SUTURA,240,1122234000174,26000,CURITIBA,2022-04-28,357.6,2.33,PR
228347,155902,-99,26443,FIO DE SUTURA,240,3812429000171,26000,CURITIBA,2022-04-28,357.6,6.0,PR
228348,155902,-99,26443,FIO DE SUTURA,120,1122234000174,26000,CURITIBA,2022-04-28,357.6,3.3,PR
228349,155902,-99,26443,FIO DE SUTURA,120,32737279000187,26000,CURITIBA,2022-04-28,357.6,2.98,PR
228350,155902,-99,26443,FIO DE SUTURA,120,32737279000187,26000,CURITIBA,2022-04-28,357.6,2.98,PR
228795,200350,-99,30108,Informação protegida por sigilo nos termos da legislação vigente,4500,201182000169,30000,BELO HORIZONTE,2022-12-04,40275.0,8.95,MG
228796,200356,6,30108,Informação protegida por sigilo nos termos da legislação vigente,1,18266878000139,30000,RIO DE JANEIRO,2022-06-04,961.99,961.99,RJ
228914,257042,-99,36000,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,200,33834782000113,36000,ALTAMIRA,2022-12-04,26120.9,8.4,PA
228942,711000,-99,52131,FRUTA,120,4690530000160,52000,BRASILIA,2022-01-04,1890.0,4.9,AC
228943,711000,-99,52131,FRUTA,500,4690530000160,52000,BRASILIA,2022-01-04,1890.0,3.9,AC
228944,711000,-99,52131,LEGUME IN NATURA,400,4690530000160,52000,BRASILIA,2022-01-04,1890.0,2.8,AC
228945,711000,-99,52131,LEGUME IN NATURA,400,4690530000160,52000,BRASILIA,2022-01-04,1890.0,2.1,AC
228946,711000,-99,52131,LEGUME IN NATURA,400,4690530000160,52000,BRASILIA,2022-01-04,1890.0,2.98,AC
228949,711000,-99,52131,LEGUME IN NATURA,450,4690530000160,52000,BRASILIA,2022-01-04,1890.0,3.6,AC
228958,711000,-99,52131,FRUTA,150,4690530000160,52000,BRASILIA,2022-01-04,1890.0,12.99,AC
228960,711000,-99,52131,FRUTA,150,4690530000160,52000,BRASILIA,2022-01-04,1890.0,4.12,AC
228961,711000,-99,52131,FRUTA,200,4690530000160,52000,BRASILIA,2022-01-04,1890.0,3.3,AC
228962,711000,-99,52131,FRUTA,420,4690530000160,52000,BRASILIA,2022-01-04,1890.0,3.0,AC
228963,711000,-99,52131,FRUTA,600,4690530000160,52000,BRASILIA,2022-01-04,1890.0,4.0,AC
228964,711000,-99,52131,LEGUME IN NATURA,520,4690530000160,52000,BRASILIA,2022-01-04,1890.0,4.05,AC
